parent_asin,year_month,topic,topic_label,delta,n_reviews_t,rating,verified_purchase,helpful_vote,review_text
B07KGKJJP8,2019-08,durability_failure,내구성 고장,0.59524,6,5.0,True,0,perfect match to original the original knob broke was worried that i may not find a replacement thanks to amazon found this and this one fits perfectly and matches the other three knobs
B087T715KL,2020-08,durability_failure,내구성 고장,0.58929,8,1.0,True,0,it quit working after about a week would like a refund or replaceo it quit working after a week would like a refund or a replacement
B087T715KL,2020-08,durability_failure,내구성 고장,0.58929,8,1.0,True,0,worthless after 1 day we bought this to add to the ac in our rv we tested it out at our home and it seemed to limp along fan blew a little air and mist but seemed very cheap after a day it stopped working maybe it s defective but it should come with the correct base to plug into ac i ve had a few electronics specialist test it too there is no warranty info and contact number to return it maybe the
B087T715KL,2020-08,durability_failure,내구성 고장,0.58929,8,1.0,True,0,not worth it i just received unit today went through all instructions which were very poor turned it on and after 5 minutes just stopped working changed out cords and adapter still no good returning item not worth it
B087T715KL,2020-08,durability_failure,내구성 고장,0.58929,8,1.0,True,0,doesn t seem very durable after a month it stopped working
B087T715KL,2020-08,durability_failure,내구성 고장,0.58929,8,5.0,True,0,just a taste of comfort my jimotec portable air cooler died after two months of use i really found it cute quiet easy to use and in portability but most of all though i found it enjoyable because it did not blast me with too much cold arctic air
B0B7BJZ4LX,2022-09,durability_failure,내구성 고장,0.58571,5,1.0,True,2,stopped working after 3 months so disappointed makes horrible noise and has a horrible smell contacted support with no response
B0B7BJZ4LX,2022-09,durability_failure,내구성 고장,0.58571,5,5.0,True,6,excellent product backed by an excellent company this is hands down one of the best purchases we ve made we have had our colzer for about a year and a half and we absolutely love it it s super quiet with a nice sleek look fits perfectly in our kitchen we were bummed when it stopped working suddenly we reached out to customer service thinking it would be a nightmare trying to get it repaired but it
B0B7BJZ4LX,2022-09,durability_failure,내구성 고장,0.58571,5,4.0,True,6,company easy to work with after two years my wine cooler stopped working i contacted the company and after a few months i received a new one it is so quiet compared to the first one i think that might have been a sign that something was not right with the first one it is beautiful and keeps my wine chilled perfectly working with the company took a few months but they were gracious and cooperative 
B0B7BJZ4LX,2022-09,durability_failure,내구성 고장,0.58571,5,5.0,True,2,good customer service 5 stars for customer service 4 for the cooler the light of the temperature control is very bright and it is a bit louder than i anticipated even though our cooler worked for only 2 months the issue was taken care of by colzer customer service and now we have one working beautifully the first cooler we ordered broke after only 2 months after contacting colzer customer service 
B0791XNY1F,2020-12,durability_failure,내구성 고장,0.58571,10,1.0,True,0,garbage every single one of them broke when trying to attack the wheel to the mounting bracket retuned
B0791XNY1F,2020-12,durability_failure,내구성 고장,0.58571,10,1.0,True,0,don t buy prongs broke when trying to put wheel on also shorted total wry shipped
B0791XNY1F,2020-12,durability_failure,내구성 고장,0.58571,10,2.0,True,0,two of them broke on install plastic clips broke on me 6 went in fine 2 broke on me
B0791XNY1F,2020-12,durability_failure,내구성 고장,0.58571,10,1.0,True,0,really bad the pieces broken when i try to put it in together i do not recommend it
B0791XNY1F,2020-12,durability_failure,내구성 고장,0.58571,10,1.0,True,0,product does not work the axels broke when i attempted to put the wheel and axel together company gave refund
B07C9R2MK7,2019-06,durability_failure,내구성 고장,0.58333,6,1.0,True,0,time will tell and it told us these are junk purchased in april broke twice by october pure junk we paid a little more for these replacement parts since they are made of better material supposedly this part is prone to breaking our dishwasher is barely 18 months old so we will see how these hold up compared to the original factory part so far we are very satisfied
B07C9R2MK7,2019-06,durability_failure,내구성 고장,0.58333,6,1.0,True,0,broke in 6 months i bought this to repair our dishwasher and it broke within 6 months now i have to decide to try again incase it was a defective one or find a different brand to order either way i m super annoyed
B07C9R2MK7,2019-06,durability_failure,내구성 고장,0.58333,6,2.0,True,0,easy to install replaced my broken top rack adjusters with this set in 2019 and it worked for a year broke a few weeks ago and once again looking for a replacement
B07C9R2MK7,2019-06,durability_failure,내구성 고장,0.58333,6,2.0,True,0,didn t last it lasted 4 months and one of them broke
B07C9R2MK7,2019-06,durability_failure,내구성 고장,0.58333,6,2.0,True,0,not durable not very durable wheel breaks off easily
B072YQNJCR,2022-12,incompatibility,호환 및 규격,0.58261,10,2.0,True,0,way too small the stem is way too slim to fit
B072YQNJCR,2022-12,incompatibility,호환 및 규격,0.58261,10,2.0,True,0,my bad it was too small for my stove grills so really i ca not say whether they are good or bad
B072YQNJCR,2022-12,incompatibility,호환 및 규격,0.58261,10,1.0,True,0,inaccurate these were to fit my ge gas stove and they are too small i made sure to measure and look up the model number and info they will work but you ll have to replace every few months due to pressure
B072YQNJCR,2022-12,incompatibility,호환 및 규격,0.58261,10,1.0,True,0,does not fit fisher payless burners just way smaller than expected could not use
B072YQNJCR,2022-12,incompatibility,호환 및 규격,0.58261,10,5.0,True,1,good product but does not fit frigidaire stove grates does not fit diameter of part too small for our stove
B0763BMN9T,2021-05,build_quality,제작 품질,0.57576,6,1.0,True,0,wrong certainly not what was expected flimsy and improper fit
B0763BMN9T,2021-05,build_quality,제작 품질,0.57576,6,1.0,True,0,very flimsy cheap do not waste your money on these
B0763BMN9T,2021-05,build_quality,제작 품질,0.57576,6,1.0,True,0,do not waste your money came flat and flimsy
B0763BMN9T,2021-05,build_quality,제작 품질,0.57576,6,3.0,True,0,sturdy these r petty flimsy i was hoping they would be more sturdy
B07DNXWC18,2022-03,durability_failure,내구성 고장,0.57576,6,1.0,True,0,very noisey noisy my dishwasher broke the rope on one side so i purchased this to fix it since it came as a kit i replaced all the parts when you would open or close the door it made a horrible noise it never made before i removed the wheels off it and grease them as well as the rope to no avail i put back on the old wheel assemblies problem solved
B07DNXWC18,2022-03,durability_failure,내구성 고장,0.57576,6,5.0,True,1,junk wait a second purchased 9 19 2021 broke 3 19 2022 6 months of minimal use seriuously do not waste your money update 4 6 2022 shortly after posting this review someone from this company s customer service department reached out to me and wanted to make things right after a few back and forth emails they sent me a new part have not installed the new part since i had already ordered a replacemen
B07DNXWC18,2022-03,durability_failure,내구성 고장,0.57576,6,5.0,True,0,nice replacement after old cord snapped nice replacement after our old pulley snapped and the dishwasher door wouldn t stay up watch youtube videos on how to install pretty easy job
