parent_asin,year_month,n_reviews_t,n_reviews_p3,text_reliability,topic,topic_label,rate_t,rate_p3,rate_t_shrunk,delta,is_surge,count_t,surge_confidence
B09QZK6CDG,2020-09,7,6.0,0.5833,refund_warranty_cs,환불 보증 고객대응,0.42857,0.0,0.25854,0.42857,1,3,moderate
B07B9T2L1S,2021-03,7,8.0,0.5833,durability_failure,내구성 고장,0.42857,0.0,0.28172,0.42857,1,3,moderate
B01786RUJC,2016-10,7,1.0,0.5833,refund_warranty_cs,환불 보증 고객대응,0.42857,0.0,0.25854,0.42857,1,3,moderate
B082CY2VMK,2023-02,7,7.0,0.5833,incompatibility,호환 및 규격,0.42857,0.0,0.26666,0.42857,1,3,moderate
B001XZ047U,2016-03,7,11.0,0.5833,durability_failure,내구성 고장,0.42857,0.0,0.28172,0.42857,1,3,moderate
B00OL1CIOA,2018-12,7,14.0,0.5833,misrepresentation,설명 불일치,0.42857,0.0,0.25294,0.42857,1,3,moderate
B07MJK1CM3,2019-10,7,17.0,0.5833,incompatibility,호환 및 규격,0.42857,0.0,0.26666,0.42857,1,3,moderate
B004XLE2A6,2019-12,7,9.0,0.5833,leak_damage,누수 및 파손 피해,0.42857,0.0,0.25723,0.42857,1,3,moderate
B09FLSR3D1,2022-07,7,4.0,0.5833,refund_warranty_cs,환불 보증 고객대응,0.42857,0.0,0.25854,0.42857,1,3,moderate
B083DY49J6,2018-12,7,4.0,0.5833,purchase_warning,구매 경고,0.42857,0.0,0.26155,0.42857,1,3,moderate
B01J1E5LWM,2022-08,7,26.0,0.5833,durability_failure,내구성 고장,0.42857,0.0,0.28172,0.42857,1,3,moderate
B07YNGGT3N,2021-11,7,11.0,0.5833,incompatibility,호환 및 규격,0.42857,0.0,0.26666,0.42857,1,3,moderate
B00VXO8NN8,2021-06,7,5.0,0.5833,durability_failure,내구성 고장,0.42857,0.0,0.28172,0.42857,1,3,moderate
B0C6K9Z29X,2022-12,6,29.0,0.5455,durability_failure,내구성 고장,0.66667,0.24138,0.39824,0.42529,1,4,moderate
B0888CW327,2021-03,8,15.0,0.6154,durability_failure,내구성 고장,0.625,0.2,0.41389,0.425,1,5,moderate
B08Q94RSR3,2020-10,6,40.0,0.5455,leak_damage,누수 및 파손 피해,0.5,0.075,0.28062,0.425,1,3,moderate
B0792KCGYF,2020-10,5,17.0,0.5,durability_failure,내구성 고장,0.6,0.17647,0.33806,0.42353,1,3,moderate
B097QX32H2,2022-06,5,17.0,0.5,refund_warranty_cs,환불 보증 고객대응,0.6,0.17647,0.31025,0.42353,1,3,moderate
B07RTLDPW4,2021-10,5,17.0,0.5,leak_damage,누수 및 파손 피해,0.6,0.17647,0.30868,0.42353,1,3,moderate
B00OMR0RJQ,2017-08,6,13.0,0.5455,durability_failure,내구성 고장,0.5,0.07692,0.30733,0.42308,1,3,moderate
B096TWQZ3B,2023-01,6,26.0,0.5455,durability_failure,내구성 고장,0.5,0.07692,0.30733,0.42308,1,3,moderate
B089XXHNHB,2021-05,8,25.0,0.6154,incompatibility,호환 및 규격,0.5,0.08,0.32307,0.42,1,4,moderate
B0C5M88YZ8,2022-07,8,34.0,0.6154,durability_failure,내구성 고장,0.625,0.20588,0.41389,0.41912,1,5,moderate
B0081N3YW4,2017-01,15,21.0,0.75,performance,성능 미달,0.46667,0.04762,0.35639,0.41905,1,7,strong
B0BWY463SV,2021-10,5,11.0,0.5,durability_failure,내구성 고장,0.6,0.18182,0.33806,0.41818,1,3,moderate
B09BYLS55X,2021-12,5,11.0,0.5,performance,성능 미달,0.6,0.18182,0.31277,0.41818,1,3,moderate
B09Y86TW2L,2021-02,7,13.0,0.5833,durability_failure,내구성 고장,0.57143,0.15385,0.36505,0.41758,1,4,moderate
B08WH5XL86,2018-12,11,29.0,0.6875,durability_failure,내구성 고장,0.72727,0.31034,0.52379,0.41693,1,8,strong
B01AYKYCSQ,2017-06,6,12.0,0.5455,durability_failure,내구성 고장,0.5,0.08333,0.30733,0.41667,1,3,moderate
B09877X7B1,2022-07,6,12.0,0.5455,durability_failure,내구성 고장,0.5,0.08333,0.30733,0.41667,1,3,moderate
B093KLWWZZ,2022-04,6,20.0,0.5455,durability_failure,내구성 고장,0.66667,0.25,0.39824,0.41667,1,4,moderate
B09WR9YXPS,2022-08,12,2.0,0.7059,incompatibility,호환 및 규격,0.41667,0.0,0.30588,0.41667,1,5,strong
B08CGJVFVQ,2022-12,6,8.0,0.5455,durability_failure,내구성 고장,0.66667,0.25,0.39824,0.41667,1,4,moderate
B07TF48X2H,2022-10,6,12.0,0.5455,durability_failure,내구성 고장,0.66667,0.25,0.39824,0.41667,1,4,moderate
B089CJXQFB,2021-10,12,32.0,0.7059,refund_warranty_cs,환불 보증 고객대응,0.41667,0.0,0.30015,0.41667,1,5,strong
B098W5ND23,2021-05,8,24.0,0.6154,durability_failure,내구성 고장,0.5,0.08333,0.33697,0.41667,1,4,moderate
B09B1JFMQQ,2020-09,11,26.0,0.6875,refund_warranty_cs,환불 보증 고객대응,0.45455,0.03846,0.3189,0.41608,1,5,strong
B07TVRCDFX,2020-11,5,13.0,0.5,durability_failure,내구성 고장,0.8,0.38462,0.43806,0.41538,1,4,moderate
B083PWDFTS,2020-09,5,54.0,0.5,durability_failure,내구성 고장,0.6,0.18519,0.33806,0.41481,1,3,moderate
B002UQY3LE,2018-09,6,23.0,0.5455,durability_failure,내구성 고장,0.5,0.08696,0.30733,0.41304,1,3,moderate
B092ZLBMNN,2022-02,11,23.0,0.6875,incompatibility,호환 및 규격,0.45455,0.04348,0.325,0.41107,1,5,strong
B07C1C5Y5P,2021-09,7,23.0,0.5833,durability_failure,내구성 고장,0.71429,0.30435,0.44838,0.40994,1,5,moderate
B0B69D699Q,2019-02,6,11.0,0.5455,incompatibility,호환 및 규격,0.5,0.09091,0.2909,0.40909,1,3,moderate
B08LPDRV6T,2022-05,6,11.0,0.5455,durability_failure,내구성 고장,0.5,0.09091,0.30733,0.40909,1,3,moderate
B0C2665THZ,2022-07,10,22.0,0.6667,leak_damage,누수 및 파손 피해,0.5,0.09091,0.33912,0.40909,1,5,strong
B01ECZVWAU,2021-11,6,11.0,0.5455,durability_failure,내구성 고장,0.5,0.09091,0.30733,0.40909,1,3,moderate
B093L7GPTL,2022-05,6,11.0,0.5455,durability_failure,내구성 고장,0.5,0.09091,0.30733,0.40909,1,3,moderate
B082LZJQZ5,2020-11,7,31.0,0.5833,durability_failure,내구성 고장,0.85714,0.45161,0.53172,0.40553,1,6,moderate
B07TXS441N,2020-06,7,42.0,0.5833,purchase_warning,구매 경고,0.42857,0.02381,0.26155,0.40476,1,3,moderate
B07C1DH3XW,2019-05,7,12.0,0.5833,durability_failure,내구성 고장,0.57143,0.16667,0.36505,0.40476,1,4,moderate
B0B1361121,2020-06,6,7.0,0.5455,durability_failure,내구성 고장,0.83333,0.42857,0.48914,0.40476,1,5,moderate
B072YQNJCR,2022-11,8,21.0,0.6154,incompatibility,호환 및 규격,0.5,0.09524,0.32307,0.40476,1,4,moderate
B00ECX038A,2019-11,6,21.0,0.5455,durability_failure,내구성 고장,0.5,0.09524,0.30733,0.40476,1,3,moderate
B005AR75A6,2017-10,6,31.0,0.5455,durability_failure,내구성 고장,0.5,0.09677,0.30733,0.40323,1,3,moderate
B0797GQSS9,2021-08,9,24.0,0.6429,durability_failure,내구성 고장,0.44444,0.04167,0.3129,0.40278,1,4,moderate
B002UQ107O,2016-06,9,23.0,0.6429,durability_failure,내구성 고장,0.44444,0.04348,0.3129,0.40097,1,4,moderate
B00ECV5LHK,2019-07,5,2.0,0.5,incompatibility,호환 및 규격,0.4,0.0,0.21999,0.4,1,2,moderate
B0C4SLSSTP,2022-07,5,9.0,0.5,return_intent,반품 의사,0.4,0.0,0.20435,0.4,1,2,moderate
B074DPMQCY,2017-10,5,1.0,0.5,durability_failure,내구성 고장,0.4,0.0,0.23806,0.4,1,2,moderate
B01NBMCGJY,2019-05,5,22.0,0.5,build_quality,제작 품질,0.4,0.0,0.21056,0.4,1,2,moderate
B07BT6YSZM,2018-12,5,7.0,0.5,durability_failure,내구성 고장,0.4,0.0,0.23806,0.4,1,2,moderate
B071HDN77X,2019-12,5,2.0,0.5,return_intent,반품 의사,0.4,0.0,0.20435,0.4,1,2,moderate
B083PRDBSB,2022-10,5,21.0,0.5,purchase_warning,구매 경고,0.4,0.0,0.21386,0.4,1,2,moderate
B005D9IR4Y,2019-07,5,8.0,0.5,incompatibility,호환 및 규격,0.4,0.0,0.21999,0.4,1,2,moderate
B00WQRKDNY,2017-10,5,11.0,0.5,performance,성능 미달,0.4,0.0,0.21277,0.4,1,2,moderate
B0797NT6QP,2018-10,5,1.0,0.5,durability_failure,내구성 고장,0.4,0.0,0.23806,0.4,1,2,moderate
B07KQN6Z57,2022-09,5,6.0,0.5,incompatibility,호환 및 규격,0.4,0.0,0.21999,0.4,1,2,moderate
B016Q33Y0M,2016-05,5,8.0,0.5,purchase_warning,구매 경고,0.4,0.0,0.21386,0.4,1,2,moderate
B00MOCCSFW,2019-02,5,10.0,0.5,durability_failure,내구성 고장,0.4,0.0,0.23806,0.4,1,2,moderate
B0C4HCT49Y,2022-05,5,8.0,0.5,leak_damage,누수 및 파손 피해,0.4,0.0,0.20868,0.4,1,2,moderate
B0786VTSFG,2019-12,5,9.0,0.5,refund_warranty_cs,환불 보증 고객대응,0.4,0.0,0.21025,0.4,1,2,moderate
B00ULLTQH6,2018-09,5,5.0,0.5,purchase_warning,구매 경고,0.4,0.0,0.21386,0.4,1,2,moderate
B07QTHKXY2,2020-01,8,20.0,0.6154,durability_failure,내구성 고장,0.5,0.1,0.33697,0.4,1,4,moderate
B077JGCDFG,2020-06,5,19.0,0.5,refund_warranty_cs,환불 보증 고객대응,0.4,0.0,0.21025,0.4,1,2,moderate
B07FT2S9CQ,2019-11,5,20.0,0.5,incompatibility,호환 및 규격,0.4,0.0,0.21999,0.4,1,2,moderate
B07PNKT1RZ,2019-06,5,13.0,0.5,incompatibility,호환 및 규격,0.4,0.0,0.21999,0.4,1,2,moderate
B07YFN4V9V,2019-12,5,5.0,0.5,durability_failure,내구성 고장,0.4,0.0,0.23806,0.4,1,2,moderate
B07FKX61DJ,2020-10,5,5.0,0.5,durability_failure,내구성 고장,0.4,0.0,0.23806,0.4,1,2,moderate
B00OMR0RJQ,2021-08,5,10.0,0.5,durability_failure,내구성 고장,0.4,0.0,0.23806,0.4,1,2,moderate
B00NMNLNLM,2019-03,5,8.0,0.5,durability_failure,내구성 고장,0.4,0.0,0.23806,0.4,1,2,moderate
B07CTC362N,2022-04,5,17.0,0.5,shipping_packaging,배송 및 포장,0.4,0.0,0.20312,0.4,1,2,moderate
B078NPSQZV,2018-04,5,6.0,0.5,incompatibility,호환 및 규격,0.4,0.0,0.21999,0.4,1,2,moderate
B00N4YJJYC,2017-03,5,15.0,0.5,durability_failure,내구성 고장,0.4,0.0,0.23806,0.4,1,2,moderate
B082HR7P75,2021-04,5,4.0,0.5,durability_failure,내구성 고장,0.4,0.0,0.23806,0.4,1,2,moderate
B0C7Q376YY,2020-08,5,7.0,0.5,performance,성능 미달,0.4,0.0,0.21277,0.4,1,2,moderate
B07C9R2MK7,2019-07,9,45.0,0.6429,durability_failure,내구성 고장,0.77778,0.37778,0.52718,0.4,1,7,moderate
B0BJ2CJTB5,2023-02,5,10.0,0.5,performance,성능 미달,0.6,0.2,0.31277,0.4,1,3,moderate
B07WHZG5CT,2018-05,5,30.0,0.5,incompatibility,호환 및 규격,0.4,0.0,0.21999,0.4,1,2,moderate
B07J6S4RZ9,2022-05,5,15.0,0.5,shipping_packaging,배송 및 포장,0.4,0.0,0.20312,0.4,1,2,moderate
B07TR5LJHJ,2020-10,5,15.0,0.5,build_quality,제작 품질,0.4,0.0,0.21056,0.4,1,2,moderate
B096RXS6Y4,2020-09,5,10.0,0.5,performance,성능 미달,0.4,0.0,0.21277,0.4,1,2,moderate
B01HPXMEE4,2018-10,5,19.0,0.5,durability_failure,내구성 고장,0.4,0.0,0.23806,0.4,1,2,moderate
B01J1E5LWM,2017-02,5,5.0,0.5,durability_failure,내구성 고장,0.4,0.0,0.23806,0.4,1,2,moderate
B0B1HQJCS1,2021-02,5,15.0,0.5,incompatibility,호환 및 규격,0.4,0.0,0.21999,0.4,1,2,moderate
B09YTYJ19L,2023-02,5,2.0,0.5,purchase_warning,구매 경고,0.4,0.0,0.21386,0.4,1,2,moderate
B004XLE3DC,2019-06,5,17.0,0.5,build_quality,제작 품질,0.4,0.0,0.21056,0.4,1,2,moderate
B00Q9EJODK,2016-11,5,6.0,0.5,incompatibility,호환 및 규격,0.4,0.0,0.21999,0.4,1,2,moderate
B00JST8RD6,2017-06,5,34.0,0.5,performance,성능 미달,0.4,0.0,0.21277,0.4,1,2,moderate
B0791F7PKR,2018-07,5,13.0,0.5,leak_damage,누수 및 파손 피해,0.4,0.0,0.20868,0.4,1,2,moderate
B075J8P21L,2021-10,5,15.0,0.5,purchase_warning,구매 경고,0.4,0.0,0.21386,0.4,1,2,moderate
B075XZ3JCF,2021-10,5,15.0,0.5,build_quality,제작 품질,0.4,0.0,0.21056,0.4,1,2,moderate
B084GBN2N4,2023-01,5,11.0,0.5,refund_warranty_cs,환불 보증 고객대응,0.4,0.0,0.21025,0.4,1,2,moderate
B0BNWWFHPX,2022-01,5,14.0,0.5,incompatibility,호환 및 규격,0.4,0.0,0.21999,0.4,1,2,moderate
B0928G77FD,2022-02,5,8.0,0.5,incompatibility,호환 및 규격,0.4,0.0,0.21999,0.4,1,2,moderate
B06XP8WLFS,2018-10,5,12.0,0.5,incompatibility,호환 및 규격,0.4,0.0,0.21999,0.4,1,2,moderate
B08QVQY2NT,2020-08,5,4.0,0.5,refund_warranty_cs,환불 보증 고객대응,0.4,0.0,0.21025,0.4,1,2,moderate
B01EEMSJQQ,2021-07,5,9.0,0.5,build_quality,제작 품질,0.4,0.0,0.21056,0.4,1,2,moderate
B07WW1ZJ8V,2020-08,5,4.0,0.5,durability_failure,내구성 고장,0.4,0.0,0.23806,0.4,1,2,moderate
B09MF4RRYZ,2022-12,5,7.0,0.5,incompatibility,호환 및 규격,0.4,0.0,0.21999,0.4,1,2,moderate
B08L5Q37H7,2020-02,5,21.0,0.5,durability_failure,내구성 고장,0.4,0.0,0.23806,0.4,1,2,moderate
B01N1XOE1X,2017-12,5,17.0,0.5,durability_failure,내구성 고장,0.4,0.0,0.23806,0.4,1,2,moderate
B005BQRK1U,2020-01,5,9.0,0.5,performance,성능 미달,0.4,0.0,0.21277,0.4,1,2,moderate
B096KBX293,2021-06,5,5.0,0.5,durability_failure,내구성 고장,0.4,0.0,0.23806,0.4,1,2,moderate
B07V579SPB,2021-01,5,21.0,0.5,build_quality,제작 품질,0.4,0.0,0.21056,0.4,1,2,moderate
B0CBFPGF44,2021-10,5,13.0,0.5,refund_warranty_cs,환불 보증 고객대응,0.4,0.0,0.21025,0.4,1,2,moderate
B07Y69SH9G,2021-05,5,13.0,0.5,performance,성능 미달,0.4,0.0,0.21277,0.4,1,2,moderate
B0B1361121,2021-03,10,13.0,0.6667,build_quality,제작 품질,0.4,0.0,0.2737,0.4,1,4,strong
B09PGQMSW3,2020-12,5,1.0,0.5,incompatibility,호환 및 규격,0.4,0.0,0.21999,0.4,1,2,moderate
B01MQGKRP7,2021-12,5,4.0,0.5,purchase_warning,구매 경고,0.4,0.0,0.21386,0.4,1,2,moderate
B07PCT4S23,2019-07,5,2.0,0.5,incompatibility,호환 및 규격,0.4,0.0,0.21999,0.4,1,2,moderate
B015QSPTC4,2016-09,5,3.0,0.5,performance,성능 미달,0.4,0.0,0.21277,0.4,1,2,moderate
B07BBF44DQ,2019-05,5,5.0,0.5,durability_failure,내구성 고장,0.4,0.0,0.23806,0.4,1,2,moderate
B07HKP9JFY,2018-06,5,8.0,0.5,purchase_warning,구매 경고,0.4,0.0,0.21386,0.4,1,2,moderate
B088NR83SY,2021-03,5,4.0,0.5,purchase_warning,구매 경고,0.4,0.0,0.21386,0.4,1,2,moderate
B07YRNKL1B,2020-10,5,4.0,0.5,durability_failure,내구성 고장,0.4,0.0,0.23806,0.4,1,2,moderate
B0C34QCZW5,2022-09,5,14.0,0.5,return_intent,반품 의사,0.4,0.0,0.20435,0.4,1,2,moderate
B0035RQF8G,2019-06,5,1.0,0.5,incompatibility,호환 및 규격,0.4,0.0,0.21999,0.4,1,2,moderate
B081JSPLF4,2020-12,5,11.0,0.5,incompatibility,호환 및 규격,0.4,0.0,0.21999,0.4,1,2,moderate
B00M4JCJD6,2016-03,5,5.0,0.5,refund_warranty_cs,환불 보증 고객대응,0.4,0.0,0.21025,0.4,1,2,moderate
B07GZNCXQ9,2019-10,5,15.0,0.5,purchase_warning,구매 경고,0.4,0.0,0.21386,0.4,1,2,moderate
B01ER070HE,2018-11,5,3.0,0.5,durability_failure,내구성 고장,0.4,0.0,0.23806,0.4,1,2,moderate
B08MDX4RCR,2021-10,5,31.0,0.5,build_quality,제작 품질,0.4,0.0,0.21056,0.4,1,2,moderate
B07VH72MXX,2021-09,5,15.0,0.5,durability_failure,내구성 고장,0.4,0.0,0.23806,0.4,1,2,moderate
B07DD37QPZ,2019-01,5,16.0,0.5,build_quality,제작 품질,0.4,0.0,0.21056,0.4,1,2,moderate
B00AF7U1F2,2021-01,5,5.0,0.5,durability_failure,내구성 고장,0.4,0.0,0.23806,0.4,1,2,moderate
B00UVUZMD4,2016-01,5,6.0,0.5,incompatibility,호환 및 규격,0.4,0.0,0.21999,0.4,1,2,moderate
B07Y9Q3JQ5,2021-07,5,10.0,0.5,performance,성능 미달,0.4,0.0,0.21277,0.4,1,2,moderate
B083PRDBSB,2022-07,5,13.0,0.5,performance,성능 미달,0.4,0.0,0.21277,0.4,1,2,moderate
B07MPWR2R4,2020-02,5,9.0,0.5,build_quality,제작 품질,0.4,0.0,0.21056,0.4,1,2,moderate
B00T4W3OBC,2016-08,5,11.0,0.5,performance,성능 미달,0.4,0.0,0.21277,0.4,1,2,moderate
B01A4JYDFY,2018-07,5,20.0,0.5,return_blocked,반품 차단,0.4,0.0,0.20203,0.4,1,2,moderate
B09W497R2H,2022-04,5,3.0,0.5,performance,성능 미달,0.4,0.0,0.21277,0.4,1,2,moderate
B0BG7R5Y89,2021-08,5,23.0,0.5,incompatibility,호환 및 규격,0.4,0.0,0.21999,0.4,1,2,moderate
B000FNJ5N0,2016-12,5,11.0,0.5,incompatibility,호환 및 규격,0.4,0.0,0.21999,0.4,1,2,moderate
B08PQ67Q42,2021-01,5,1.0,0.5,durability_failure,내구성 고장,0.4,0.0,0.23806,0.4,1,2,moderate
B07BTBBVPZ,2020-10,10,16.0,0.6667,build_quality,제작 품질,0.4,0.0,0.2737,0.4,1,4,strong
B07JPJPKDD,2021-01,5,12.0,0.5,build_quality,제작 품질,0.4,0.0,0.21056,0.4,1,2,moderate
B01FF19OU0,2016-07,5,4.0,0.5,refund_warranty_cs,환불 보증 고객대응,0.4,0.0,0.21025,0.4,1,2,moderate
B084P5317R,2021-12,5,1.0,0.5,durability_failure,내구성 고장,0.4,0.0,0.23806,0.4,1,2,moderate
B08289R1HX,2020-07,5,4.0,0.5,shipping_packaging,배송 및 포장,0.4,0.0,0.20312,0.4,1,2,moderate
B09FW9V1S8,2022-07,5,2.0,0.5,incompatibility,호환 및 규격,0.4,0.0,0.21999,0.4,1,2,moderate
B08G1JXH3F,2022-07,8,20.0,0.6154,incompatibility,호환 및 규격,0.5,0.1,0.32307,0.4,1,4,moderate
B076GN2DJG,2022-01,5,3.0,0.5,durability_failure,내구성 고장,0.4,0.0,0.23806,0.4,1,2,moderate
B0BGT2HXTN,2023-02,5,19.0,0.5,durability_failure,내구성 고장,0.4,0.0,0.23806,0.4,1,2,moderate
B07TSNYVR3,2021-06,5,4.0,0.5,leak_damage,누수 및 파손 피해,0.4,0.0,0.20868,0.4,1,2,moderate
B07S1F9TKX,2020-03,5,11.0,0.5,durability_failure,내구성 고장,0.4,0.0,0.23806,0.4,1,2,moderate
B01N1XOE1X,2019-06,5,13.0,0.5,durability_failure,내구성 고장,0.4,0.0,0.23806,0.4,1,2,moderate
B01MA44AH4,2017-05,5,7.0,0.5,purchase_warning,구매 경고,0.4,0.0,0.21386,0.4,1,2,moderate
B0BBG4K2S9,2022-12,5,13.0,0.5,build_quality,제작 품질,0.4,0.0,0.21056,0.4,1,2,moderate
B07TKGJMJT,2021-02,5,7.0,0.5,performance,성능 미달,0.4,0.0,0.21277,0.4,1,2,moderate
B07Z3G9JMB,2020-12,5,6.0,0.5,durability_failure,내구성 고장,0.4,0.0,0.23806,0.4,1,2,moderate
B08SMCCWF8,2022-01,5,4.0,0.5,incompatibility,호환 및 규격,0.4,0.0,0.21999,0.4,1,2,moderate
B07JHBPYKZ,2017-06,5,2.0,0.5,leak_damage,누수 및 파손 피해,0.4,0.0,0.20868,0.4,1,2,moderate
B004XLDCM0,2019-04,5,17.0,0.5,build_quality,제작 품질,0.4,0.0,0.21056,0.4,1,2,moderate
B09VGPQZ7H,2022-05,5,2.0,0.5,durability_failure,내구성 고장,0.4,0.0,0.23806,0.4,1,2,moderate
B0888CW327,2021-05,5,20.0,0.5,purchase_warning,구매 경고,0.4,0.0,0.21386,0.4,1,2,moderate
B008YDSFR0,2019-12,5,6.0,0.5,durability_failure,내구성 고장,0.4,0.0,0.23806,0.4,1,2,moderate
B004XLDH84,2019-12,5,5.0,0.5,durability_failure,내구성 고장,0.4,0.0,0.23806,0.4,1,2,moderate
B07SPH7B85,2019-11,5,17.0,0.5,refund_warranty_cs,환불 보증 고객대응,0.4,0.0,0.21025,0.4,1,2,moderate
B07GR31TBW,2020-12,5,16.0,0.5,refund_warranty_cs,환불 보증 고객대응,0.4,0.0,0.21025,0.4,1,2,moderate
B0BMFFJJ7R,2022-08,5,6.0,0.5,durability_failure,내구성 고장,0.4,0.0,0.23806,0.4,1,2,moderate
B07L7TML1P,2019-04,5,6.0,0.5,durability_failure,내구성 고장,0.4,0.0,0.23806,0.4,1,2,moderate
B0BZJCGC6G,2019-08,5,10.0,0.5,leak_damage,누수 및 파손 피해,0.4,0.0,0.20868,0.4,1,2,moderate
B07WLZLXXQ,2019-12,5,2.0,0.5,purchase_warning,구매 경고,0.4,0.0,0.21386,0.4,1,2,moderate
B0053F830Q,2016-08,5,20.0,0.5,purchase_warning,구매 경고,0.4,0.0,0.21386,0.4,1,2,moderate
B08CL1W3N6,2021-12,8,10.0,0.6154,durability_failure,내구성 고장,0.5,0.1,0.33697,0.4,1,4,moderate
B00126IUZI,2022-07,5,14.0,0.5,purchase_warning,구매 경고,0.4,0.0,0.21386,0.4,1,2,moderate
B00ND76IO4,2022-02,5,18.0,0.5,purchase_warning,구매 경고,0.4,0.0,0.21386,0.4,1,2,moderate
B083JNDZNV,2019-08,5,7.0,0.5,incompatibility,호환 및 규격,0.4,0.0,0.21999,0.4,1,2,moderate
B083HYXC4Q,2021-12,5,14.0,0.5,durability_failure,내구성 고장,0.4,0.0,0.23806,0.4,1,2,moderate
B097PNJ4KL,2022-09,5,32.0,0.5,build_quality,제작 품질,0.4,0.0,0.21056,0.4,1,2,moderate
B07SHPNR3V,2020-06,5,14.0,0.5,build_quality,제작 품질,0.4,0.0,0.21056,0.4,1,2,moderate
B00ECV445U,2021-10,5,5.0,0.5,durability_failure,내구성 고장,0.4,0.0,0.23806,0.4,1,2,moderate
B001ICYB2M,2021-02,10,39.0,0.6667,durability_failure,내구성 고장,0.4,0.0,0.29204,0.4,1,4,strong
B09T86N1XY,2022-12,5,8.0,0.5,purchase_warning,구매 경고,0.4,0.0,0.21386,0.4,1,2,moderate
B0042U16YI,2018-10,5,16.0,0.5,leak_damage,누수 및 파손 피해,0.4,0.0,0.20868,0.4,1,2,moderate
B07YBP7HZJ,2022-03,6,10.0,0.5455,durability_failure,내구성 고장,0.5,0.1,0.30733,0.4,1,3,moderate
B07QHWWYR9,2020-04,5,2.0,0.5,water_taste_filter,물맛 및 여과,0.4,0.0,0.20116,0.4,1,2,moderate
B01CW2LALG,2019-06,5,15.0,0.5,durability_failure,내구성 고장,0.4,0.0,0.23806,0.4,1,2,moderate
B088FK1KL4,2021-11,5,14.0,0.5,performance,성능 미달,0.4,0.0,0.21277,0.4,1,2,moderate
B09BB4X4BN,2019-03,5,1.0,0.5,durability_failure,내구성 고장,0.4,0.0,0.23806,0.4,1,2,moderate
B073WH64VZ,2018-09,5,8.0,0.5,build_quality,제작 품질,0.4,0.0,0.21056,0.4,1,2,moderate
B019PBHB1K,2018-10,5,9.0,0.5,performance,성능 미달,0.4,0.0,0.21277,0.4,1,2,moderate
B077V7FVHY,2023-01,5,12.0,0.5,shipping_packaging,배송 및 포장,0.4,0.0,0.20312,0.4,1,2,moderate
B01M34404M,2022-04,10,9.0,0.6667,durability_failure,내구성 고장,0.4,0.0,0.29204,0.4,1,4,strong
B09D3B5DF9,2021-03,5,13.0,0.5,durability_failure,내구성 고장,0.4,0.0,0.23806,0.4,1,2,moderate
B00C29G7K4,2020-09,5,6.0,0.5,incompatibility,호환 및 규격,0.4,0.0,0.21999,0.4,1,2,moderate
B01N7EVUZE,2020-12,5,19.0,0.5,durability_failure,내구성 고장,0.4,0.0,0.23806,0.4,1,2,moderate
B0BGTBHC7P,2023-02,5,22.0,0.5,refund_warranty_cs,환불 보증 고객대응,0.4,0.0,0.21025,0.4,1,2,moderate
B01N52QBY8,2016-11,5,6.0,0.5,durability_failure,내구성 고장,0.4,0.0,0.23806,0.4,1,2,moderate
B0BVBHGGHY,2023-02,5,4.0,0.5,refund_warranty_cs,환불 보증 고객대응,0.4,0.0,0.21025,0.4,1,2,moderate
B00545AU92,2020-12,5,2.0,0.5,durability_failure,내구성 고장,0.4,0.0,0.23806,0.4,1,2,moderate
B07B2RRGF1,2020-08,5,1.0,0.5,durability_failure,내구성 고장,0.4,0.0,0.23806,0.4,1,2,moderate
B07B3YRBJX,2020-11,5,14.0,0.5,incompatibility,호환 및 규격,0.4,0.0,0.21999,0.4,1,2,moderate
B07Q59JFJJ,2017-08,5,38.0,0.5,leak_damage,누수 및 파손 피해,0.4,0.0,0.20868,0.4,1,2,moderate
B01LN1DJOI,2017-08,5,10.0,0.5,leak_damage,누수 및 파손 피해,0.4,0.0,0.20868,0.4,1,2,moderate
B08BXK8417,2021-12,5,7.0,0.5,misrepresentation,설명 불일치,0.4,0.0,0.20353,0.4,1,2,moderate
B00E8KC36M,2016-07,5,14.0,0.5,refund_warranty_cs,환불 보증 고객대응,0.4,0.0,0.21025,0.4,1,2,moderate
B071HDN77X,2019-12,5,2.0,0.5,shipping_packaging,배송 및 포장,0.4,0.0,0.20312,0.4,1,2,moderate
B0B5TGFST7,2022-04,5,10.0,0.5,purchase_warning,구매 경고,0.4,0.0,0.21386,0.4,1,2,moderate
B002R8JAWC,2017-12,5,26.0,0.5,performance,성능 미달,0.4,0.0,0.21277,0.4,1,2,moderate
B07144LZ9V,2019-02,5,6.0,0.5,durability_failure,내구성 고장,0.4,0.0,0.23806,0.4,1,2,moderate
B00JR947EU,2017-08,5,26.0,0.5,durability_failure,내구성 고장,0.4,0.0,0.23806,0.4,1,2,moderate
B07TC4PDTZ,2021-04,5,23.0,0.5,performance,성능 미달,0.4,0.0,0.21277,0.4,1,2,moderate
B086WMG49L,2021-01,5,16.0,0.5,durability_failure,내구성 고장,0.4,0.0,0.23806,0.4,1,2,moderate
B07RH9ML71,2019-11,10,1.0,0.6667,incompatibility,호환 및 규격,0.4,0.0,0.28,0.4,1,4,strong
B00AF7UY6I,2016-08,5,9.0,0.5,leak_damage,누수 및 파손 피해,0.4,0.0,0.20868,0.4,1,2,moderate
